Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
10,10,10,10.0,0,0,-2,0,0.7,511,105,1,0,1.2,11.6,2020-12-06T14:15:00Z,45,9,0,0,0,0,11,0,4639,2,1,0.0,0,-223,161,384,44,True,1,2,4,11,2020-21,,,,,,Max_Lowe
11,11,11,11.0,0,0,0,0,0.0,511,117,0,0,0.0,0.0,2020-12-13T12:00:00Z,0,16,0,0,0,0,12,0,4529,0,3,0.0,0,-134,114,248,44,False,0,2,2,12,2020-21,,,,,,Max_Lowe
12,12,12,12.0,0,0,0,0,0.0,511,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,13,0,0,0,0,13,0,4396,3,2,0.0,0,-167,44,211,44,True,0,2,4,13,2020-21,,,,,,Max_Lowe
13,13,13,13.0,0,0,0,0,0.0,511,129,0,0,0.0,0.0,2020-12-20T12:00:00Z,0,3,0,0,0,0,14,0,4352,1,1,0.0,0,-85,58,143,44,False,0,2,3,14,2020-21,,,,,,Max_Lowe
14,14,14,14.0,0,0,0,0,0.0,511,146,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,7,0,0,0,0,15,0,4281,1,0,0.0,0,-134,72,206,44,True,0,2,4,15,2020-21,,,,,,Max_Lowe
15,15,15,15.0,0,0,0,0,0.0,511,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,4,0,0,0,0,16,0,4238,0,1,0.0,0,-73,39,112,43,False,0,2,2,16,2020-21,,,,,,Max_Lowe
16,16,16,16.0,0,0,0,0,0.0,511,162,0,0,0.0,0.0,2021-01-02T15:00:00Z,0,6,0,0,0,0,17,0,4175,0,2,0.0,0,-84,36,120,43,False,0,2,3,17,2020-21,,,,,,Max_Lowe
17,17,17,17.0,0,0,0,0,0.0,511,174,0,0,0.0,0.0,2021-01-12T18:00:00Z,0,14,0,0,0,0,18,0,4349,0,1,0.0,0,-28,139,167,43,True,0,2,2,18,2020-21,,,,,,Max_Lowe
18,18,18,18.0,0,0,0,0,0.0,511,186,0,0,0.0,0.0,2021-01-17T14:00:00Z,0,17,0,0,0,0,19,0,4128,3,1,0.0,0,-83,29,112,43,True,0,2,3,19,2020-21,,,,,,Max_Lowe
19,19,19,19.0,0,0,0,0,0.0,511,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,4098,2,1,0.0,0,-71,32,103,43,False,0,2,4,20,2020-21,,,,,,Max_Lowe
20,20,20,20.0,0,0,0,0,0.0,511,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,4066,0,1,0.0,0,-53,25,78,43,False,0,2,5,21,2020-21,,,,,,Max_Lowe
21,21,21,21.0,0,0,9,0,26.7,511,214,0,0,4.7,14.2,2021-02-02T18:00:00Z,46,18,0,0,0,0,22,0,4038,1,2,6.0,1,-53,19,72,43,True,0,2,2,22,2020-21,,,,,,Max_Lowe
22,22,22,22.0,0,0,11,0,2.6,511,226,2,0,2.3,14.4,2021-02-07T19:15:00Z,90,5,0,0,0,0,23,0,4031,2,1,6.0,1,-27,33,60,43,True,0,2,4,23,2020-21,,,,,,Max_Lowe
23,23,23,23.0,0,0,0,0,0.0,511,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,0,0,0,0,24,0,4052,0,3,0.0,0,-17,60,77,43,False,0,2,4,24,2020-21,,,,,,Max_Lowe
24,24,24,24.0,0,0,0,0,0.0,511,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,4053,0,1,0.0,0,-30,38,68,43,False,0,2,2,25,2020-21,,,,,,Max_Lowe
25,25,25,25.0,0,0,0,0,0.0,511,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,4014,2,0,0.0,0,-59,35,94,43,True,0,2,4,26,2020-21,,,,,,Max_Lowe
26,26,26,26.0,0,0,0,0,0.0,511,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,4014,0,1,0.0,0,-59,35,94,43,True,0,2,2,26,2020-21,,,,,,Max_Lowe
27,27,27,27.0,0,0,0,0,0.0,511,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,16,0,0,0,0,27,0,4032,2,0,0.0,0,-14,46,60,43,True,0,2,2,27,2020-21,,,,,,Max_Lowe
28,28,28,28.0,0,0,0,0,0.0,511,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,4020,0,5,0.0,0,-36,18,54,43,False,0,2,4,28,2020-21,,,,,,Max_Lowe
29,29,29,29.0,0,0,0,0,0.0,511,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,4019,1,2,0.0,0,-4,32,36,42,False,0,2,3,30,2020-21,,,,,,Max_Lowe
30,30,30,30.0,0,0,0,0,0.0,511,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,4002,3,0,0.0,0,-25,19,44,42,True,0,2,3,31,2020-21,,,,,,Max_Lowe
31,31,31,31.0,0,0,0,0,0.0,511,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,4028,0,1,0.0,0,15,38,23,42,False,0,2,3,32,2020-21,,,,,,Max_Lowe
32,32,32,32.0,0,0,0,0,0.0,511,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,4048,0,1,0.0,0,1,46,45,42,True,0,2,3,33,2020-21,,,,,,Max_Lowe
33,33,33,33.0,0,0,0,0,0.0,511,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,4042,0,4,0.0,0,-18,17,35,42,False,0,2,4,34,2020-21,,,,,,Max_Lowe
34,34,34,34.0,0,0,0,0,0.0,511,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,6,0,0,0,0,35,0,4058,2,0,0.0,0,2,50,48,42,True,0,2,2,35,2020-21,,,,,,Max_Lowe
35,35,35,35.0,0,0,0,0,0.0,511,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,7,0,0,0,0,36,0,4049,1,0,0.0,0,-23,13,36,42,False,0,2,3,36,2020-21,,,,,,Max_Lowe
36,36,36,36.0,0,0,0,0,0.0,511,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,4058,0,1,0.0,0,2,21,19,42,False,0,2,2,37,2020-21,,,,,,Max_Lowe
37,37,37,37.0,0,0,0,0,0.0,511,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,4078,0,1,0.0,0,9,40,31,42,True,0,2,2,38,2020-21,,,,,,Max_Lowe
0,0,0,,0,0,10,0,10.9,484,7,1,0,3.8,27.2,2023-08-12T14:00:00Z,79,8,0,0,0,0,1,0,6487,1,0,0.0,2,0,0,0,45,True,0,2,2,1,2023-24,0.01,0.01,0.0,1.8,1.0,Max_Lowe
1,1,1,,0,0,1,0,0.1,484,17,1,0,0.4,2.2,2023-08-18T18:45:00Z,45,16,0,0,0,0,2,0,8109,1,2,2.0,1,-92,616,708,45,False,0,2,2,2,2023-24,0.0,0.0,0.0,0.82,1.0,Max_Lowe
2,2,2,,0,0,0,0,0.0,484,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,7402,2,1,0.0,0,-1134,131,1265,45,True,0,2,5,3,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
3,3,3,,0,0,0,0,0.0,484,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,5535,2,2,0.0,0,-1885,55,1940,45,True,0,2,2,4,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
4,4,4,,0,0,0,0,0.0,484,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,4608,1,2,0.0,0,-980,52,1032,44,False,0,2,3,5,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
5,5,5,,0,0,0,0,0.0,484,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,4280,8,0,0.0,0,-368,80,448,44,True,0,2,3,6,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
6,6,6,,0,0,0,0,0.0,484,69,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,19,0,0,0,0,7,0,3903,0,2,0.0,0,-367,31,398,44,False,0,2,3,7,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
7,7,7,,0,0,0,0,0.0,484,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,3770,1,3,0.0,0,-149,107,256,44,False,0,2,2,8,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
8,8,8,,0,0,0,0,0.0,484,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,14,0,0,0,0,9,0,3580,2,1,0.0,0,-202,37,239,44,True,0,2,3,9,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
9,9,9,,0,0,0,0,0.0,484,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,3443,0,5,0.0,0,-140,11,151,44,False,0,2,4,10,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
10,10,10,,0,0,0,0,0.0,484,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,3332,1,2,0.0,0,-113,12,125,43,True,0,2,2,11,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
11,11,11,,0,0,0,0,0.0,484,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,3276,1,1,0.0,0,-57,7,64,43,False,0,2,3,12,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
12,12,12,,0,0,0,0,0.0,484,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,3287,3,1,0.0,0,-19,22,41,43,True,0,2,2,13,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
13,13,13,,0,0,0,0,0.0,484,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,6,0,0,0,0,14,0,3320,0,5,0.0,0,2,31,29,43,False,0,2,2,14,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
14,14,14,,0,0,3,0,0.0,484,147,1,0,0.0,0.0,2023-12-06T19:30:00Z,2,11,0,0,0,0,15,0,3311,2,0,0.0,1,-23,8,31,43,True,0,2,4,15,2023-24,0.0,0.0,0.0,0.47,0.0,Max_Lowe
15,15,15,,0,0,3,0,0.8,484,158,0,0,0.7,6.4,2023-12-09T15:00:00Z,17,4,0,0,0,0,16,0,3337,0,1,0.0,1,6,32,26,43,True,0,2,3,16,2023-24,0.0,0.0,0.0,0.18,0.0,Max_Lowe
16,16,16,,0,0,5,0,0.7,484,165,2,0,2.1,18.0,2023-12-16T15:00:00Z,90,7,0,0,0,0,17,0,3371,0,2,2.0,0,-3,42,45,43,False,1,2,3,17,2023-24,0.01,0.01,0.0,2.75,1.0,Max_Lowe
17,17,17,,0,0,4,0,4.8,484,171,1,0,1.0,5.4,2023-12-22T20:00:00Z,32,2,0,0,0,0,18,0,3408,1,1,0.0,1,-1,36,37,43,False,0,2,4,18,2023-24,0.01,0.01,0.0,0.45,0.0,Max_Lowe
18,18,18,,0,0,-3,0,0.8,484,190,2,0,1.7,2.4,2023-12-26T15:00:00Z,45,12,0,0,0,0,19,0,3509,3,2,14.0,0,66,106,40,43,True,0,2,2,19,2023-24,0.01,0.59,0.58,0.14,0.0,Max_Lowe
19,19,19,,0,0,0,0,0.0,484,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,13,0,0,0,0,20,0,3467,0,2,0.0,0,-63,35,98,43,False,0,2,5,20,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
20,20,20,,0,0,0,0,0.0,484,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,19,0,0,0,0,21,0,3475,2,2,0.0,0,-47,45,92,43,True,0,2,2,21,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
21,21,21,,0,0,0,0,0.0,484,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,8,0,0,0,0,22,0,3414,2,3,0.0,0,-65,15,80,43,False,0,2,2,22,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
22,22,22,,0,0,0,0,0.0,484,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,3385,5,0,0.0,0,-32,2,34,43,True,0,2,3,23,2023-24,0.0,0.0,0.0,0.0,0.0,Max_Lowe
